S.No,Barcode,Product Name,Quantity,Stock Value,Profit,Profit %,Supplier Name,Category,Sales Rank
234,6716,SAMPRADAYAM SAMBRANI -7RS,257.0,1285.0,257.0,20.0,SRI ARULJOTHI SUPER STORE,Others,234
235,12252,PEPPER SEED 200G MG,256.0,53504.0,8883.2,16.6,BAJAR ITEM,Spices,235
236,64595,RIN MATIC TOP LOAD 1LIT,253.0,24045.12,3173.84,13.2,AMMAN ENTERPRISE,Others,236
237,32273,CHART BLUE,253.0,2277.0,1012.0,44.44,STAR STATIONERIES,Others,237
238,2684,PARACHUTE COCONUT OIL B-100MLT,252.0,13979.5,1678.05,12.0,BAJAR ITEM,Staples - Oils,238
239,54442,CAMLIN WRITING KIT RS.20,251.0,4518.0,1006.51,22.28,VIJAY ENTERPRISES,Others,239
240,45349,SCOTCH BRITE COBI SCRUB45,251.0,12048.0,1741.65,14.46,INDRA AGENCIES,Others,240
241,64400,MONACO CRISPY-10RS,250.0,2400.0,280.0,11.67,A SQUARE MARKETING,Others,241
242,6136,LAYS SWEET CHILLI -52GMS,247.0,4742.4,691.6,14.58,SHRI THENANDAL ENTERPRISES,Snacks - Chips,242
243,64691,DAIRY MILK ROAST ALMOND-55RS,246.0,12988.8,907.74,6.99,SAKTHI AGENCIES MT,Dairy - Milk,243
244,7886,KRISHNA GRAM FLOUR-500GMS,245.0,24392.5,4180.0,17.14,KRISHNA BHAVAN FOODS AND SWEETS,Staples - Grains,244
245,1708,MY SORE SANDEL SOAP-125GMS,243.0,16096.32,803.29,4.99,SAANVIHA ENTERPRISES,Personal Care - Soap,245
246,61640,TISSUE SCRUBBER,243.0,2979.0,1463.43,49.12,ROYAL MARKETING,Household - Paper,246
247,35726,IDLY RICE IR-20 5KG MG,242.0,73840.0,13716.63,18.58,BAJAR ITEM,Staples - Grains,247
248,13801,MOI COVER,242.0,1439.0,717.7,49.87,KAVITHA BAG HOUSE,Others,248
249,7904,KRISHNA IDIYAPPAM FLOUR-500GMS,241.0,15616.8,3617.96,23.17,KRISHNA BHAVAN FOODS AND SWEETS,Staples - Grains,249
250,13275,SIVAJI KING-1KGS,241.0,16629.0,1569.99,9.44,BAJAR ITEM,Others,250
251,25594,FOOD CONTAINER RS.3,240.0,720.0,285.3,39.62,BEST MARKETING,Others,251
252,45348,SCOTCH BRITE COBI SCRUB,239.0,6931.0,731.42,10.55,INDRA AGENCIES,Others,252
253,27545,SIVAJI BOILED RICE 10KG,238.0,178500.0,14217.0,7.96,SELVANAMPI,Staples - Grains,253
254,55273,STICK HOOK,238.0,2380.0,975.8,41.0,P.R.T.&Co,Others,254
255,12144,WHITE KARAMANI 200GM MG,238.0,7021.0,2522.8,35.93,BAJAR ITEM,Others,255
256,12276,ANNACHI POO 10G,235.0,3525.0,1600.35,45.4,BAJAR ITEM,Others,256
257,12247,BAT APPALAM 200G MG,234.0,6786.0,3322.8,48.97,BAJAR ITEM,Others,257
258,53910,CONTINENTAL-10RS,234.0,2269.8,272.54,12.01,VIJAY MARKETING,Others,258
259,32008,FLAIR YOLO PEN,233.0,2097.0,349.5,16.67,A.S AGENCIES,Stationery,259
260,911,DURACELL AA BATTERY-1PCS,233.0,11479.5,1934.2,16.85,SRI MAHALAKSHMI TRADERS,Electronics - Small,260
261,63447,SUNFEAST MARIE LIGHT,232.0,2242.4,249.35,11.12,NANDHINI TRADE,Others,261
262,6847,MALKIST CHEESE-130GMS,231.0,10842.0,1741.13,16.06,PALANI STORE,Dairy - Cheese & Butter,262
263,12211,SPLIT ORID DHALL 200G,230.0,7590.0,2155.1,28.39,BAJAR ITEM,Others,263
264,12140,BADAM 200GM MG,229.0,54502.0,14106.4,25.88,BAJAR ITEM,Others,264
265,53068,3 ROSES 100G,229.0,19972.05,963.84,4.83,AMMAN ENTERPRISES COOM ENTERPRISE,Others,265
266,13278,NOI PACHAI RICE-1KGS,229.0,10534.0,2111.05,20.04,BAJAR ITEM,Staples - Grains,266
267,12169,MAGUDAM BOILED RICE-5KGS,228.0,75240.0,6112.68,8.12,SREE MUTHUKUMARAN MORDEN RICE MILL,Staples - Grains,267
268,12261,OMAM 50G,228.0,6156.0,2086.2,33.89,BAJAR ITEM,Others,268
269,12607,RAGI 500G MG,228.0,6609.0,1304.04,19.73,BAJAR ITEM,Others,269
270,5750,MANTRA GROUNDUT OIL-1MLT,226.0,49494.0,4294.0,8.68,ARCHANA TRADING,Staples - Oils,270
271,2627,POULAR APPALAM -70GMS,225.0,10125.0,2812.5,27.78,T.A.V PRODUCTS Pvt Ltd,Others,271
272,3831,MANGALDEEP SAMBRANI,224.0,3225.6,1065.64,33.04,NANDHINI TRADE,Others,272
273,1709,MY SORE SANDEL SOAP-150GMS,224.0,17633.28,1027.82,5.83,SAANVIHA ENTERPRISES,Personal Care - Soap,273
274,66777,SURF EXCEL STAIN ERASER RS 10,223.0,2140.8,84.74,3.96,AMMAN ENTERPRISE,Stationery,274
275,12464,DHANIYA MG-1KGS,223.0,30997.0,5240.5,16.91,BAJAR ITEM,Others,275
276,66776,SURF EXCEL STAIN ERASER BAR RS 20,222.0,4262.4,273.06,6.41,AMMAN ENTERPRISE,Stationery,276
277,50838,SAFETY PIN 5,222.0,1110.0,444.6,40.05,NEW DEV TRADERS,Others,277
278,7888,KRISHNA RAGI FLOUR-500GMS,219.0,13682.7,2348.49,17.16,KRISHNA BHAVAN FOODS AND SWEETS,Staples - Grains,278
279,12208,BLACK ORID DHALL 500G,218.0,15170.0,4872.65,32.12,BAJAR ITEM,Others,279
280,728,GRB GHEE JAR-200MLT,218.0,42511.22,6316.13,14.86,INDRA AGENCIES,Dairy - Cheese & Butter,280
281,13884,CAMLIN 0.7 LEADS,217.0,976.5,326.0,33.38,VIJAY ENTERPRISES,Others,281
282,63444,DAIRY MILK NEW-5RS,216.0,1036.8,56.16,5.42,SAKTHI AGENCIES MT,Dairy - Milk,282
283,3594,DAIRY MILK-5RS,216.0,1036.8,56.16,5.42,MURUGAN STORES,Dairy - Milk,283
284,66031,MAGGI 2 IN 1 MINUTE 60,215.0,11845.44,748.52,6.32,SRI JAYALAKSHMI ENTERPRISE,Others,284
285,60588,AASHIRVAAD ATTA 2 KG,214.0,22598.4,1168.44,5.17,NANDHINI TRADE,Staples - Grains,285
286,1841,AACHI KULAMBU CHILLI-100GMS,214.0,7704.0,1712.0,22.22,AMMAN AGENCIES,Others,286
287,61136,CADBURY GEMS NEW-5RS,214.0,1027.2,55.64,5.42,SAKTHI AGENCIES MT,Others,287
288,110,CINTHOL ORIGINAL-150GMS,214.0,14380.8,1003.66,6.98,IRAIVI ENTERPRISES,Others,288
289,1330,LG ASOFOETIDA POWDER-100GMS,213.0,34932.0,8358.45,23.93,T.P.ANNAPOORANI ENTERPRISES,Others,289
290,4064,HAIR BAND -10RS,213.0,2130.0,1031.5,48.43,GAYATHRI JEWELLERS,Others,290
291,46124,EXO BAR-300GMS,212.0,6105.6,465.56,7.63,KAVITHA ENTERPEISES,Others,291
292,62263,SURF EXCEL BAR 90GM-10RS,212.0,2035.2,80.56,3.96,AMMAN ENTERPRISES COOM ENTERPRISE,Others,292
293,55875,2020 SNACKS 150G,212.0,9543.0,2307.44,24.18,RR FOODS,Others,293
294,46310,7UP NIMLOOZ-125MLT,211.0,2025.6,339.6,16.77,ESWARI ENTERPRISES,Others,294
295,W15264,SUMANGALI SET RS 10,211.0,1688.0,1023.35,60.62,RSM POOJA ITEMS,Others,295
296,44783,PRIL LIQUID LIMEE-425MLT,211.0,18884.5,611.9,3.24,MASHAL ENTERPRISES,Others,296
297,12473,KETTI AVAL-500GMS,210.0,10920.0,3530.1,32.33,BAJAR ITEM,Others,297
299,624,SPILT CASHEW 200GM,210.0,52290.0,12600.0,24.1,BHUVANESWARI TRADER,Others,299
300,65240,GODREJ FAB LIQUID DETERGENTL-4LTR,210.0,62790.0,3305.4,5.26,IRAIVI ENTERPRISES,Household - Cleaning,300
301,5028,MAP INDIA STATE POLITICAL,210.0,210.0,121.8,58.0,STAR STATIONERIES,Others,301
302,62071,NARASUS COFFEE GRAND 2 RS,209.0,405.46,22.68,5.59,SRI NARASUS COFFEE Pvt Ltd,Beverages - Tea & Coffee,302
303,12469,JAVARISI MG-200GMS,207.0,3767.5,1589.8,42.2,BAJAR ITEM,Others,303
304,39560,DURGA TEA SPOON,206.0,4757.0,1669.14,35.09,SUNSHINE STEELS,Beverages - Tea & Coffee,304
305,17799,EYETEX PALLAVI KUMKUM12,206.0,3590.0,716.0,19.94,GAYATHRI JEWELLERS,Others,305
306,46547,BANGLES-25RS,206.0,5150.0,2333.18,45.3,RSM POOJA ITEMS,Others,306
307,12218,WHITE MOCHAI 200G,206.0,6592.0,1833.4,27.81,BAJAR ITEM,Others,307
308,13874,FLAIR INKP CARTRIDGE,205.0,1845.0,307.5,16.67,A.S AGENCIES,Others,308
309,41041,PITAMBARI DRAIN CLEAR-50GMS,205.0,5890.0,1277.5,21.69,A.S AGENCIES,Others,309
310,55368,AMIRTHAM JAGGERY POWDER 500G,205.0,12095.0,2138.97,17.68,T.P.ANNAPOORANI ENTERPRISES,Staples - Sugar & Salt,310
311,36992,BRIT 5050 SS10,204.0,1958.4,112.8,5.76,R.K.MARKETING,Others,311
312,1600,TOP RAMEN NOODLES -60GMS,204.0,1958.4,167.88,8.57,SRI ANNAPOORANI AGENCIES,Others,312
313,555,DARK RED KUMKUMAM-40GMS,202.0,4545.0,2020.0,44.44,RSM POOJA ITEMS,Others,313
314,37323,GOOREJ POEDER PAKAET TANGY-10GMS,202.0,12604.8,1137.26,9.02,IRAIVI ENTERPRISES,Others,314
315,41674,HARPIC DRAIN CLEAN POWDER,202.0,6399.36,906.53,14.17,CHENNIMALAIAPPA ENTERPRISE,Others,315
316,12094,RED KARAMANI 500 GM,201.0,13869.0,4371.75,31.52,BAJAR ITEM,Others,316
317,26443,PAKKU MATTAI BIG,201.0,2412.0,934.65,38.75,BEST MARKETING,Staples - Grains,317
318,15386,KALPASI MG -25GMS,201.0,6834.0,3720.51,54.44,BAJAR ITEM,Others,318
319,3652,MAAZA-150MLT,201.0,1929.6,321.6,16.67,AKS GENERAL STORES,Others,319
320,10740,SRT GINGER OIL 1 L,201.0,72159.0,14089.22,19.53,SRI RAGAVENDRA TRADERS,Staples - Oils,320
321,42225,GOPURAM RANGOLI POWDER -1KGS,200.0,5824.0,1824.0,31.32,RSM POOJA ITEMS,Others,321
322,65208,5 STAR NEW-5RS,198.0,910.8,11.88,1.3,SAKTHI AGENCIES MT,Others,322
323,12088,PISTA 100GM,197.0,47280.0,12131.25,25.66,BAJAR ITEM,Others,323
324,12492,TAMARIND-1KG MG,197.0,46295.0,8027.75,17.34,BAJAR ITEM,Others,324
325,2843,MILKY BAR CHOO STRAWBERRY -5RS,196.0,942.0,63.92,6.79,SRI JAYALAKSHMI ENTERPRISE,Dairy - Milk,325
326,19548,UDHAIYAM IDLY RICE-1KGS,196.0,12740.0,1648.29,12.94,BAJAR ITEM,Staples - Grains,326
327,63280,NESCAFE SUNRISE 150.00,195.0,30147.6,6457.05,21.42,SRI JAYALAKSHMI ENTERPRISE,Others,327
328,1385,CLASSMATE UNRULED NOTE -1PCS,195.0,11061.0,2887.8,26.11,GR ENTERPRISESS,Others,328
329,12201,KOLLU 200 GM,195.0,4392.0,1902.45,43.32,BAJAR ITEM,Others,329
330,22643,WOOD STICK,194.0,4462.0,1723.36,38.62,SMILE INDIA,Others,330
331,12195,SPLIT BLACK ORID DAL 500G,193.0,13997.0,4397.27,31.42,BAJAR ITEM,Staples - Pulses,331
332,12146,DRY GRAPES 200GM MG,193.0,18914.0,7768.25,41.07,BAJAR ITEM,Others,332
333,45007,PERK-5RS,192.0,921.6,49.92,5.42,SAKTHI AGENCIES MT,Others,333
334,40742,NATRAJ LUCK KIT15,192.0,2592.0,614.4,23.7,STAR STATIONERIES,Others,334
335,38177,MANJAL KUNKUMAM COMBO,192.0,430.0,0.0,0.0,BAJAR ITEM,Others,335
336,28183,KPN GROUNDNUT CHIKKI,191.0,12033.0,5157.0,42.86,GUHAN AGENCY,Staples - Oils,336
337,2940,VVD GOLD COCONUT OIL-100MLT,191.0,8251.2,420.2,5.09,KAVITHA ENTERPEISES,Staples - Oils,337
338,7766,BRITANNIA BOURBON BISCUITS-100GMS,191.0,4585.91,515.9,11.25,R.K.MARKETING,Snacks - Biscuits & Cookies,338
339,60727,AVON SAUCER,190.0,4234.0,1551.25,36.64,BAJAR ITEM,Condiments & Sauces,339
340,2742,SANTOOR TOTAL SKIN CARE-100GMS,189.0,7439.04,495.18,6.66,ARCHANA TRADING,Others,340
341,14027,BUDS RS.10,189.0,1890.0,1076.25,56.94,MEENAAKSHI ENTERPRISES,Others,341
342,6130,HAMMAM-43GMS,188.0,1804.8,130.04,7.21,AMMAN ENTERPRISES COOM ENTERPRISE,Others,342
343,65189,BRITANNIA NUTRI CHOICE-66GMS,188.0,1804.8,125.96,6.98,R.K.MARKETING,Others,343
344,2631,POUPULAR APPALAM-80GMS,188.0,10659.6,2961.0,27.78,T.A.V PRODUCTS Pvt Ltd,Others,344
345,26755,PULPY ORANGE 250 ML,188.0,4513.88,439.92,9.75,AKS GENERAL STORES,Others,345
346,4723,HARPIC POWER PLUS-900MLT,187.0,35006.4,3351.03,9.57,CHENNIMALAIAPPA ENTERPRISE,Others,346
347,12856,MUTHAIAM RICE 5KG,187.0,56100.0,4067.25,7.25,BAJAR ITEM,Staples - Grains,347
348,3532,BURIFI-60GMS,187.0,10771.2,2466.95,22.9,P.R.ENTERPRISES,Others,348
349,12462,RED AVUL 500GM MG,186.0,9672.0,2542.62,26.29,BAJAR ITEM,Others,349
350,14888,DHEEPAM LAMP OIL-1L,185.0,34610.0,4666.06,13.48,AMMA BAZAAR,Staples - Oils,350
351,13280,VEL BRAND BOILED-1KGS,185.0,10730.0,1317.2,12.28,BAJAR ITEM,Staples - Oils,351
352,12197,WHITE PEAS 200G,185.0,3515.0,1184.0,33.68,BHUVANESWARI TRADER,Frozen Foods,352
353,12196,WHITE PEAS 500G,183.0,7137.0,1948.95,27.31,BAJAR ITEM,Frozen Foods,353
354,62052,MODERN BUN 25,183.0,4392.0,366.0,8.33,G.V. AGENCY,Bakery,354
355,1810,AACHI IDLY CHILLI POWDER-50GMS,183.0,3279.6,1028.7,31.37,AV CUBE LOGISTIC,Others,355
356,63842,TROPICANA FRUTZ,183.0,1756.8,384.3,21.88,ESWARI ENTERPRISES,Others,356
357,60533,HAPPY HAPPY NEW-10RS,182.0,1765.4,222.04,12.58,A SQUARE MARKETING,Others,357
358,12446,NICE AVAL 200G MG,182.0,3458.0,1164.8,33.68,BAJAR ITEM,Others,358
359,12778,FULL CASHEW 200G MG,181.0,45069.0,9339.6,20.72,BAJAR ITEM,Others,359
360,57262,DABUR RED PASTE 100G,181.0,13279.68,1689.7,12.72,VINAYAGA&Co,Others,360
361,45221,FEVI KWICK 10,181.0,1719.5,271.5,15.79,EK OM TRADERS,Others,361
362,3212,SAKTHI BAJJI BONDA POWDER-200GMS,180.0,6642.0,2035.8,30.65,SUNSEENU MARKETING,Others,362
363,1856,DHEEPAM LAMP OIL-1KLR,180.0,35634.0,5090.23,14.28,AMMA BAZAAR,Staples - Oils,363
364,13677,AACHI KASHMIRI CHILLI POWDER-50GMS,180.0,8113.5,2469.4,30.44,AV CUBE LOGISTIC,Others,364
365,1833,AACHA CHILLI POWDER-50GMS,180.0,3402.0,1242.0,36.51,AV CUBE LOGISTIC,Others,365
366,12911,COCONUT CAKE,179.0,5728.0,1611.0,28.12,GUHAN AGENCY,Snacks - Bakery,366
367,14746,AACHI RAGI VERMICELLI 180G,179.0,4761.4,936.17,19.66,AV CUBE LOGISTIC,Others,367
368,21037,BANGLE RS 35.00,179.0,6265.0,2341.35,37.37,RSM POOJA ITEMS,Others,368
369,65456,BRU INSTANT 50G NEW,179.0,26864.15,1001.31,3.73,AMMAN ENTERPRISES COOM ENTERPRISE,Others,369
370,15141,HARINI BLACK ELLU 100G,179.0,5351.0,1491.19,27.87,RANUJA ENTERPRISES,Others,370
371,10739,SWARNA GROUNDNUT OIL1L,179.0,35530.0,4710.0,13.26,SRI RAGAVENDRA TRADERS,Staples - Oils,371
372,2526,LIZOL CITRUS-500MLT,178.0,21018.24,1812.04,8.62,CHENNIMALAIAPPA ENTERPRISE,Others,372
373,12591,KAMBU 1KG MG,178.0,8188.0,2080.87,25.41,BAJAR ITEM,Others,373
374,3246,LAYS AMERICANCREAM & ONION -20RS,177.0,3398.4,495.6,14.58,SHRI THENANDAL ENTERPRISES,Snacks - Chips,374
375,13740,HAIR CLIP-28RS,176.0,4928.0,2298.0,46.63,GAYATHRI JEWELLERS,Others,375
376,2150,AAVIN GHEE JAR-500MLT,174.0,62466.0,3684.0,5.9,GK DAIRY MARKETING SERVICES,Dairy - Cheese & Butter,376
377,49646,YES NATURE JAGGERY 500G,174.0,9396.0,1767.84,18.81,SRI MAHALAKSHMI TRADERS,Staples - Sugar & Salt,377
378,32882,A3 SHEET SINGAL,174.0,348.0,261.0,75.0,MURUGAN STORES,Others,378
379,16790,MALAI POONDU 1KG,173.12,36701.86,5886.15,16.04,BAJAR ITEM,Others,379
380,15242,JAVVARISI 100G MG,173.0,1563.0,652.65,41.76,BAJAR ITEM,Others,380
381,14422,AACHI ROAST VERMICELLI 180G,173.0,3819.84,878.84,23.01,AV CUBE LOGISTIC,Others,381
382,60968,MAGGI NUTRI LICIOUS VEG ATTA NOODLES NEW-72GMS,173.0,4982.4,264.69,5.31,SRI JAYALAKSHMI ENTERPRISE,Staples - Grains,382
383,4775,LAYS BLUE -20RS,173.0,3321.6,499.2,15.03,SHRI THENANDAL ENTERPRISES,Snacks - Chips,383
384,3146,CHAKRA GOLD LONG LASTING TEA-100GMS,173.0,15102.9,1363.24,9.03,SRI VIGNESHWAR AGENCIES,Beverages - Tea & Coffee,384
385,12463,RED AVUL MG-200GMS,172.0,3956.0,1247.0,31.52,BAJAR ITEM,Others,385
386,16104,MADHUKAR SWEET PUFF RICEBALL-12PCS,172.0,6604.8,1573.5,23.82,S.V.S.AGENCY,Staples - Grains,386
387,59286,APPY FIZZ 250ML,172.0,3302.4,443.87,13.44,AKS GENERAL STORES,Others,387
388,53069,3 ROSES 250G,171.0,37320.75,1589.67,4.26,AMMAN ENTERPRISE,Others,388
389,12207,BLACK ORID DHALL 200G,170.0,5096.0,1593.2,31.26,BAJAR ITEM,Others,389
390,38168,HAMAM NEEM NEW-150GMS,170.0,11887.68,422.31,3.55,AMMAN ENTERPRISES COOM ENTERPRISE,Others,390
391,15188,BUTTER SHEET,170.0,603.0,197.66,32.78,BEST MARKETING,Dairy - Cheese & Butter,391
392,13555,WHITE CHANNA 1KG MG,170.0,28730.0,6461.6,22.49,BAJAR ITEM,Others,392
393,7868,UDHAIYAM GRAM DHALL-1KGS,169.0,19445.16,2089.17,10.74,SHRI LAKSHMI AGRO FOODS Pvt Ltd,Others,393
394,14894,AMUL MASTI BUTTERMILK RS.12,169.0,2450.5,170.69,6.97,SAAGA TRADERS,Dairy - Milk,394
395,12167,MAGUDAM BOILED RICE-10KGS,169.0,108160.0,8662.94,8.01,SREE MUTHUKUMARAN MORDEN RICE MILL,Staples - Grains,395
396,55585,PENTONIC LINC COLR PEN,168.0,1512.0,252.0,16.67,A.S AGENCIES,Stationery,396
397,13984,HAIR CLEP15,168.0,2520.0,1024.49,40.65,GAYATHRI JEWELLERS,Others,397
398,64858,PREMIUM NEI KICHADI 1KG,168.0,9912.0,315.84,3.19,BAJAR ITEM,Others,398
399,1706,ROOPERI SILVER SHINE -50GMS,167.0,17635.2,2605.2,14.77,A.S AGENCIES,Others,399
400,12501,BISON BLEACHING POWDER-200GM,167.0,3206.4,870.07,27.14,BISON CONSUMER PRODUCTS,Others,400
401,48344,BINGO ORIGINAL STYLE CHILLI RS.10,166.0,1590.4,140.12,8.81,NANDHINI TRADE CORP,Others,401
402,15186,INDIA GATE FEART ROZZANA 1KG,166.0,18094.0,2581.3,14.27,SAKTHI ENTERPRICES,Others,402
403,12203,RED RAJMA 200G,166.0,5990.0,2119.7,35.39,BAJAR ITEM,Others,403
404,12596,LONG CHILLY 1KG MG,165.0,30206.0,4265.75,14.12,BAJAR ITEM,Others,404
405,6397,VIBRO PANEER -300MLT,165.0,3135.0,385.79,12.31,AKS GENERAL STORES,Dairy - Milk,405
406,14076,METRO MAT,164.0,3513.0,1381.0,39.31,SMILE INDIA,Others,406
407,7193,SAKTHI CUMIN POWDER-50GMS,163.0,5770.8,2149.85,37.25,SUNSEENU MARKETING,Spices,407
408,53228,SHINGAR SILKY KUKUMAM,163.0,2389.58,563.98,23.6,SRI GURU ENTERPRISES,Others,408
409,4997,FINE PEANUT BURFI-42RS,162.0,9331.2,2136.78,22.9,P.R.ENTERPRISES,Others,409
410,12143,WHITE KARAMANI 500GM MG,162.0,11158.0,3519.78,31.54,BAJAR ITEM,Others,410
411,30717,KARUPU KAVANI 1KG MG,162.0,30078.0,5128.95,17.05,BAJAR ITEM,Others,411
412,6343,GOOREJ POEDER PAKAET-10GMS,162.0,10108.8,912.06,9.02,IRAIVI ENTERPRISES,Others,412
413,16006,KARUR MAT,161.0,6588.0,2724.0,41.35,SMILE INDIA,Others,413
414,4150,DETTOL -125MLT,161.0,12443.69,1072.26,8.62,CHENNIMALAIAPPA ENTERPRISE,Others,414
415,2749,CHANDRIKA AYURVEDIC SOAP-75GMS,161.0,5349.9,339.05,6.34,ARCHANA TRADING,Personal Care - Soap,415
416,1945,SAKTHI CHILLI POWDER-100GMS,160.0,6677.0,3107.42,46.54,SUNSEENU MARKETING,Others,416
417,1845,GOLD WINNER-5KLR,160.0,121185.0,3291.59,2.72,AMMA BAZAAR,Others,417
418,63455,TATA NATURAL HELTHIY SALT,159.0,15435.0,3138.0,20.33,SRI SAKTHI AGENCIES,Staples - Sugar & Salt,418
419,52033,CAMLIN EXAM SHARPENER.,159.0,429.3,96.99,22.59,VIJAY ENTERPRISES,Stationery,419
420,15991,MAJAA MAT,159.0,4522.0,1819.0,40.23,SMILE INDIA,Others,420
421,52714,LG ASAFOETIDA POWDER-15GMS,158.0,3555.0,726.71,20.44,T.P.ANNAPOORANI ENTERPRISES,Others,421
422,7794,ACTIVE POWER DETERGENT CAKE-150GMS,158.0,1516.8,173.8,11.46,SRI RAM TRADERS,Snacks - Bakery,422
423,53908,3 ROSES NATURAL CARE WITH 5 IND-100GMS,158.0,15326.0,820.28,5.35,AMMAN ENTERPRISE,Others,423
424,66319,CADBURY SHOTS RS 10,158.0,1516.8,80.58,5.31,SAKTHI AGENCIES MT,Others,424
425,49927,YIPPEE MASALA PASTA 65G NEW,157.0,4521.6,259.24,5.73,NANDHINI TRADE,Spices,425
426,4722,HARPIC BATHROOM CLEANER-500MLT,157.0,17313.6,1328.31,7.67,CHENNIMALAIAPPA ENTERPRISE,Household - Cleaning,426
427,2731,ALIFA LAILA ZEERA SAMBA RICE-1KGS,157.0,32063.0,2561.15,7.99,SAKTHI ENTERPRICES,Staples - Grains,427
428,32298,CINTHOL 10-38GMS,157.0,1507.2,92.21,6.12,IRAIVI ENTERPRISES,Others,428
429,1967,SAKTHI CORIANDER POWDER-50GMS,156.0,2246.4,958.21,42.66,SUNSEENU MARKETING,Spices,429
430,30540,AMUL GHEE200ML,155.0,22853.2,1297.79,5.68,SAAGA TRADERS,Dairy - Cheese & Butter,430
431,12948,MODERN SWEET PLUS350G,155.0,6771.8,637.8,9.42,G.V. AGENCY,Sweets & Confectionery,431
432,17758,MAPILAI SAMBHA 1 KGS,155.0,12245.0,2317.25,18.92,BAJAR ITEM,Others,432
433,34395,PENTONIC 0.6 BALL PEN10,154.0,1386.0,308.0,22.22,STAR STATIONERIES,Stationery,433
434,15567,HARINI WHITE ELLU 100G,154.0,4950.0,1573.13,31.78,RANUJA ENTERPRISES,Others,434
435,18312,SPADE POLY THREAD 6.50,154.0,1386.0,257.4,18.57,BAJAR ITEM,Others,435
436,1830,AACHI CHILLI POWDER-100GMS,154.0,5821.2,2279.2,39.15,AV CUBE LOGISTIC,Others,436
437,278,NATURE POWER SOAP PAPAYA AURA -125GMS,153.0,7344.0,385.56,5.25,GAYATHRI TRADERS NP,Personal Care - Soap,437
438,27938,UDHAYAM IDLY RICE 5KG,153.0,50793.0,7508.1,14.78,SHRI LAKSHMI AGRO FOODS Pvt Ltd,Staples - Grains,438
439,35613,CRAFT BEADS,153.0,1488.0,732.71,49.24,BISMI SCHOOL NEEDS,Others,439
440,64271,VIJAY IDLI&DOSA BATTER,153.0,8874.0,1219.41,13.74,VIJAY HOME FOODS,Others,440
441,4097,HAIR BAND -15RS,153.0,2295.0,1135.0,49.46,BAJAR ITEM,Others,441
442,12807,SOMBU 200G MG,152.0,10488.0,4049.4,38.61,BAJAR ITEM,Others,442
443,1136,RIN ALA-200MLT,152.0,6422.0,229.52,3.57,AMMAN ENTERPRISE,Others,443
444,63203,EYETEX BLACK GOLD-10RS,151.0,1449.6,369.57,25.49,ISAI TRADERS,Others,444
445,3550,MANI MARKBLACK SESAME BALL -70GMS,151.0,7248.0,1661.0,22.92,P.R.ENTERPRISES,Staples - Oils,445
446,18915,MICRO FIBRE CLOTH,150.0,10438.0,5048.0,48.36,ROYAL MARKETING,Others,446
447,65375,TAJ MAHAL TEA RICH&FLAV-250GRS,150.0,29100.0,1411.32,4.85,AMMAN ENTERPRISE,Beverages - Tea & Coffee,447
448,40381,BRIT JIM JAM 25,150.0,3601.3,406.64,11.29,R.K.MARKETING,Others,448
449,109,CINTHOL ORIGINAL-75GMS,150.0,5287.68,429.66,8.13,IRAIVI ENTERPRISES,Others,449
450,36363,BDAY BALOON 18,149.0,2562.0,1208.87,47.18,SUN DECORATION CENTRE,Others,450
451,63253,DARK FANTASY BOURBON RS.10 20EXTRA-55GMS,149.0,1430.4,116.11,8.12,NANDHINI TRADE,Beverages - Soft Drinks,451
452,12311,RED MYSORE DHALL 500G MG,149.0,8791.0,2258.84,25.69,BAJAR ITEM,Others,452
453,35698,KOLAM RAW RICE 1KG,148.0,13172.0,1487.4,11.29,BAJAR ITEM,Staples - Grains,453
454,12309,RED MYSORE DHALL 200G MG,148.0,3700.0,1120.36,30.28,BAJAR ITEM,Others,454
455,41135,PRINTED LUNCH BAG MED,148.0,14177.0,5313.0,37.48,KAVITHA BAG HOUSE,Accessories,455
456,48951,INDIA GATE SUPER BASMATHI-1KGS,148.0,26997.0,2684.25,9.94,SAKTHI ENTERPRICES,Others,456
457,1953,SAKTHI CHICKEN MASALA-50GMS,148.0,3552.0,1480.0,41.67,SUNSEENU MARKETING,Spices,457
458,43796,ORIGINAL KIMIA DATES,148.0,36704.0,7805.9,21.27,RANUJA ENTERPRISES,Others,458
459,2973,SABENA DISHWASH POWDER-1KGS,148.0,4546.56,318.2,7.0,T.J.MARKETING,Household - Cleaning,459
460,530,BARLEY -100GMS,147.0,2058.0,884.94,43.0,BAJAR ITEM,Others,460
461,41760,PARRYS JAGGERY POWDER-500GMS,147.0,6615.0,1324.47,20.02,K R MARKETING,Staples - Sugar & Salt,461
462,18708,BINDI RS.8,147.0,1176.0,624.75,53.12,GAYATHRI JEWELLERS,Others,462
463,6428,SAKTHI PEPPER POWDER-50GMS,146.0,11425.5,4126.96,36.12,SUNSEENU MARKETING,Spices,463
464,60673,CHIA SEED 100GM,146.0,7274.0,2842.97,39.08,JHONSON MASALA,Others,464
465,12066,GOOREJ AER POWER POCKET,146.0,9110.4,821.98,9.02,IRAIVI ENTERPRISES,Others,465
466,7642,HOME LITES MATCH BOX-239PCS,145.0,1392.0,289.53,20.8,NANDHINI TRADE,Others,466
