Date:08/23/25,,MURUGAN STORES WHOLESALE SUPERMARKET,,,,,
Fast-moving Stock Report from 08/23/24 to 08/23/25,,,,,,,
S.No,Barcode,Product Name,Quantity,Stock Value,Profit,Profit %,Vendor Name
7133,41182,YIPPEE MASALA PASTA 65G,6,201.60,7.50,3.72,NANDHINI TRADE
7134,64690,DAIRYMILK CANACHE-220RS,6,1267.20,88.68,7.00,SAKTHI AGENCIES MT
7135,58416,DUSTEE DUSTPAN SMALL,6,156.00,54.00,34.62,ROYAL MARKETING
7136,66416,VIM FLOOR CLEAR LEMON,6,1760.16,822.06,46.70,AMMAN ENTERPRISE
7137,2884,COMPLAN KESAR BADAM -200GRS,6,858.24,45.30,5.28,T.J.MARKETING
7138,66598,CHERRY BEDSHEET 90*100,6,3114.00,1164.00,37.38,BAJAR ITEM
7139,60209,PRESTIGE  SAFTY VALVE,6,144.00,31.76,22.06,MALA ASSOCIATES PVT LID
7140,61612,MATT GLASS 300ML,6,222.00,76.86,34.62,BHARAT AGENCY
7141,66059,FRESH CONT 3PCS SET,6,1032.00,303.30,29.39,RAJ PLASTICS
7142,65715,BASKET U-138,6,1530.00,510.48,33.36,EVERYDAY HOUSE ITEMS
7143,13056,KRISHNA RAGI PORRIDGE MIX,6,609.90,160.68,26.35,KRISHNA BHAVAN FOODS AND SWEETS
7144,64087,VIM FLOOR CLEANER 500ML LEMONGRASS,6,691.20,151.20,21.88,AMMAN ENTERPRISE
7145,52449,HIMALAYA  DAMAGE REPAIR 340ML,6,2275.20,379.20,16.67,KAVITHA ENTERPEISES
7146,66745,FABER-CASTELL ERASABLE CRAYONS,6,351.00,58.56,16.68,KAMAL ENTERPRISE
7147,58635,H&S 2IN1 AH-180MLT,6,1560.00,261.78,16.78,BHAWAR SALES CORPORATION
7148,48395,REXONA DEO SHOWER FRESH 25ML,6,547.20,169.32,30.94,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
7149,29745,MONTAVO AMAZON 01H,6,754.20,215.99,28.64,MAHALAKSHMI TRADERS
7150,41129,NOMBU SET/15,6,90.00,42.00,46.67,BAJAR ITEM
7151,62592,DUTCH MAT BIG 18*30,6,1548.00,540.00,34.88,SMILE INDIA
7152,65214,CHARLIE CARROM COINS,6,354.00,144.00,40.68,BAJAR ITEM
7153,64086,VIM FLOOR CLEANER 500ML LAV,6,691.20,151.20,21.88,AMMAN ENTERPRISE
7154,48394,REXONA DEO POWER DRY 25ML,6,547.20,122.40,22.37,RATAN COSMETICS
7155,52496,REXONA ALOE VERA25ML,6,547.20,97.20,17.76,SINGESHVARAN
7156,2000,LION DATES SYRUP -1KGS,6,2361.60,243.84,10.33,KESHAR AGENCY
7157,48968,GILLETE GUARD 3,6,1152.00,160.26,13.91,BHAWAR SALES CORPORATION
7158,33469,SHRINICA ROTI TAWA WOODEN HANDLE 12,6,1734.00,504.00,29.07,PUPPY PLASTICS
7159,50155,REXONA ALOE VERA NEW-50MLT,6,1094.40,421.80,38.54,RATAN COSMETICS
7160,66401,ANDI SMALL,6,954.00,308.88,32.38,VIJAYALAKSHMI ENTERPRISES
7161,30129,KANGRO 24/6,6,135.00,34.56,25.60,+BHUVANESWARI TRADER
7162,44406,TOWN BUS CHANA DAL,6,374.40,120.84,32.28,SHANMUKA ENTERPRISES GRB
7163,13741,TRNSPARENT EXAM PAD,6,792.00,261.00,32.95,MAYUR STATIONERS
7164,31401,MAGGI MAGIC CUBES VEG,6,201.60,8.94,4.43,SRI JAYALAKSHMI ENTERPRISE
7165,41942,GALA CHANDRA PATLA,6,567.00,189.00,33.33,SG MARKETING
7166,37459,TOWN BUS OMPUDI,6,374.40,120.84,32.28,SHANMUKA ENTERPRISES GRB
7167,14926,CHAPATHI ROALLER-1,6,534.00,211.44,39.60,PARAMESHWARAN
7168,63391,VIM FLOOR CLEANER 1LIT,6,1382.40,302.16,21.86,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
7169,17489,GURU PICKLES-300GMS,6,645.12,141.12,21.88,SRIRAM TRADERS
7170,8249,EVEREADY ULTIMA BATTER AAA,6,118.80,23.22,19.55,SRI MAHALAKSHMI TRADERS
7171,25525,PRESTIGE SAFTETY VALVE,6,108.00,45.48,42.11,MALA ASSOCIATES PVT LID
7172,58792,LAKME 9TO 5 SUN EXPERT TINT HINT-50MLT,6,2047.36,421.94,20.61,AMMAN ENTERPRISE
7173,66407,ANDI SUPER,6,1260.00,420.00,33.33,VIJAYALAKSHMI ENTERPRISES
7174,64616,OLD SPICE ORIGINAL 50ML,6,858.24,99.90,11.64,BHAWAR SALES CORPORATION
7175,64277,SOFY ANTI BACTERIA-470RS,6,2538.00,517.02,20.37,SP ENTERPRISES
7176,15413,PRESTIGE SPARES GASKET,6,570.00,176.64,30.99,BAJAR ITEM
7177,8132,MTR SEVIYAN VERMICELLI-400GMS,6,316.80,62.88,19.85,T.J.MARKETING
7178,60198,HIMALAY NAT GLOW 50GM ROSE,6,316.80,52.80,16.67,KAVITHA ENTERPEISES
7179,32533,APEX CITRUS JUICER,6,683.00,222.80,32.62,P.R.T.&CO
7180,63461,KNIFE U-1348,6,1014.00,344.94,34.02,EVERYDAY HOUSE ITEMS
7181,49689,PRABHA BASIN 17 INCH,6,1411.20,403.20,28.57,SUNSHINE STEELS
7182,66352,PSYLLIUM HUSK  50GM,6,528.00,41.70,7.90,KAY TEA ENTERPRISES
7183,51670,MINT BASKET 222,6,672.00,225.96,33.63,KARTHEESWARI TRADING CO
7184,38556,AMBICA BANGARAM,6,414.72,90.60,21.85,DANUSH AGENCIES
7185,65291,PRISTINO ROUNDHOCKEY,6,510.00,222.00,43.53,SMILE INDIA
7186,66358,ANJALI MAT,6,1650.00,660.00,40.00,KAVITHA BAG HOUSE
7187,67067,WASHING BRUSH 8008,6,378.00,126.00,33.33,ROYAL MARKETING
7188,3156,CHAKRA GOLD JAR-250GMS,6,1362.85,131.25,9.63,SRI VIGNESHWAR AGENCIES
7189,67100,MIRACLE GARBAGE BAGS,6,254.88,110.88,43.50,BEST MARKETING
7190,14664,WASHING BRUSH RS.40,6,240.00,80.70,33.63,EVERYDAY HOUSE ITEMS
7191,60431,SUN STRAW GLASS HANDLE,6,1086.00,335.60,30.90,RANJAN SS
7192,64821,PROKLEAN   BIOSMIC,6,921.60,241.20,26.17,SRI ANNAPOORANI AGENCIES
7193,49408,TRT GOLD 36*72 TOWEL,6,948.00,330.60,34.87,BAKKIYAM TEXTAILS
7194,66043,MULTI FRESH 16000 CONT,6,3338.64,953.88,28.57,RAJ PLASTICS
7195,18436,NEEDLE RS.7,6,42.00,24.00,57.14,BAJAR ITEM
7196,48580,GREENITY SOCKS /86,6,364.00,139.16,38.23,SSCH BELT/CAP/SOCKS
7197,23280,APPLE DUST PAN BIG,6,450.00,151.92,33.76,RAJ PLASTICS
7198,10198,KPN ANTIDRANDRUFF SHAMPOO 100 ML,6,403.20,44.22,10.97,S.V.S.AGENCY
7199,63648,INDULEKHA OIL BOTTLE 200ML,6,138.00,48.00,34.78,ROYAL MARKETING
7200,15428,PADIKARAM 1KG,5.293999672,344.11,132.35,38.46,BAJAR ITEM
7201,44268,ALU MIRROR 10*7,5,625.00,275.00,44.00,IMAYAM CRAFT WORKS
7202,12258,WHITE PEPPER 50G,5,362.50,100.00,27.59,BAJAR ITEM
7203,32609,GALA SPONGE WIPE SINGLE,5,315.00,90.00,28.57,SG MARKETING
7204,33518,FLAIR INKY PLANETS PEN,5,225.00,37.50,16.67,A.S AGENCIES
7205,58384,FLAIR INKY MASTER F.PEN,5,450.00,75.00,16.67,A.S AGENCIES
7206,64276,SOFY ANTI BACTERIA-340RS,5,1530.00,326.81,21.36,SP ENTERPRISES
7207,64283,SOFY ANTI BACTERIA-285RS,5,1282.50,332.70,25.94,SP ENTERPRISES
7208,18166,FLAIR INKI CARS,5,225.00,37.50,16.67,A.S AGENCIES
7209,62522,SOFTY TISSUE,5,695.00,195.00,28.06,MAA ENTERPRISES
7210,9548,GAR MEN ANTI-PIMPLE FACE WASH-100GMS,5,1281.60,40.68,3.17,AJAY AGENCIES
7211,9551,GAR MEN OILCLEAR CLAY D-TOX OIL FREE FEEL-100GMS,5,1396.80,74.09,5.30,AJAY AGENCIES
7212,9559,GAR SKIN NATURAL SERUM CREAM-23GMS,5,523.20,27.70,5.29,AJAY AGENCIES
7213,61317,GARDEN TOOL,5,800.00,269.00,33.63,EVERYDAY HOUSE ITEMS
7214,66488,SQUARE FRESH PEDAL BIN110,5,1790.00,561.80,31.39,RAJ PLASTICS
7215,63758,FLAIR EMOJI DARK PENCIL,5,315.00,52.35,16.62,A.S AGENCIES
7216,63748,FLAIR DIVA PENCIL,5,450.00,74.80,16.62,A.S AGENCIES
7217,63701,SQUARE PATLA JUMBO,5,2395.00,688.35,28.74,RAJ PLASTICS
7218,9405,GARNIER COLOR NATURAL 3 DARKEST BROWN,5,1089.60,57.75,5.30,AJAY AGENCIES
7219,39926,FLAIR BEAST PEN,5,279.00,91.50,32.80,A.S AGENCIES
7220,31328,GARNIER MEN S C 3.0 BLACK,5,168.00,8.90,5.30,AJAY AGENCIES
7221,24159,GARNIER MEN TURBO BRIGHT FACE WASH 100G,5,1435.20,76.15,5.31,AJAY AGENCIES
7222,66217,GARNIER SERUM CLEANSER FACE WASH RS -129,5,619.20,32.85,5.31,AJAY AGENCIES
7223,62777,GAS BURNER BRUSH,5,601.00,216.32,35.99,KONICA MARKETING
7224,61236,GAS TOP BIG,5,1095.00,367.00,33.52,BAJAR ITEM
7225,29291,SS DIVINE LADDLE NO7,5,650.00,168.50,25.92,SARAVANA STORE
7226,64959,SMP CRYSTAL ROCK SALT-1KGS,5,495.00,95.00,19.19,SRI SAKTHI AGENCIES
7227,53902,SMART BITE CHOCO 200GM,5,225.00,50.00,22.22,BAJAR ITEM
7228,17725,GEBI DUST FREE BROOM,5,675.00,275.00,40.74,SMILE INDIA
7229,31719,SS IDUKKI BIG PAKADU,5,580.00,198.08,34.15,KONICA MARKETING
7230,55564,SS KARANDI LONG NO 2,5,255.00,80.00,31.37,SUNSHINE STEELS
7231,37337,SS KITCHEN ROUND BASKET NO.2,5,4100.00,1172.85,28.61,RANJAN SS
7232,4694,AACHI LIME PICKLE -300GMS,5,498.75,78.85,15.81,VIGNAVEL LOGISTICS
7233,29431,SS SQUARE PLATE NO 3,5,685.00,195.65,28.56,RANJAN SS
7234,63659,SLM MARIE GOLD COTTON YARD,5,600.00,200.00,33.33,ROYAL MARKETING
7235,49673,SLM LONDON WHITE COTTON MOP,5,375.00,125.00,33.33,ROYAL MARKETING
7236,67059,SLINGS ROSTA DUSTPAN,5,415.00,140.00,33.73,ROYAL MARKETING
7237,64680,FIAMA GEL  SOAP-375GMS,5,936.00,69.35,7.41,NANDHINI TRADE
7238,49522,FEVICRYL PEARL METALLIC COLOURS 4 SHADES,5,450.00,50.00,11.11,EK OM TRADERS
7239,35598,FEVICRYL GLUE/17,5,71.60,3.55,4.96,EK OM TRADERS
7240,50174,FEVICRYL DARK BROWN COLOUR-15MLT,5,112.50,12.50,11.11,EK OM TRADERS
7241,11647,STAMP PAD 9*5 CM,5,157.46,26.68,16.94,VIJAY ENTERPRISES
7242,35485,FEVICOL ALLFIX-35RS,5,225.00,25.00,11.11,EK OM TRADERS
7243,11755,FERRERO ROCHER-16P,5,2695.00,419.90,15.58,MAHADEV CHOC&COSETIC
7244,38529,FANCY FOOTWARE/95,5,475.00,200.00,42.11,BAJAR ITEM
7245,56923,GILLETTE GUARD SHAVING CREAM 125G,5,288.00,47.90,16.63,BHAWAR SALES CORPORATION
7246,63485,STEEL HOOK U-1091,5,575.00,203.30,35.36,EVERYDAY HOUSE ITEMS
7247,63158,GILLETTE MACH 3 NEWPACK 4PCS,5,2875.20,308.10,10.72,BHAWAR SALES CORPORATION
7248,49371,GILLETTE SHAVING FOAM LEMON 196G,5,1195.00,83.40,6.98,BHAWAR SALES CORPORATION
7249,61124,GILLTE 8+4,5,960.00,252.45,26.30,BHAWAR SALES CORPORATION
7250,20396,GLASS SMALL,5,181.00,35.19,19.44,KABEER BROTHERS
7251,12084,STRAW GLASS,5,625.00,177.00,28.32,EVERYDAY HOUSE ITEMS
7252,53765,GLOBE 40MM BRASS LOCK,5,1468.00,569.60,38.80,BAJAR ITEM
7253,34132,GLOBE 50MM PADLOCK BRASS,5,2425.00,975.00,40.21,BAJAR ITEM
7254,34123,GLOBE 60MM PADLOCK,5,3780.00,1530.00,40.48,BAJAR ITEM
7255,66743,FABER-CASTELL OIL PASTELS RS -60,5,270.00,45.05,16.69,KAMAL ENTERPRISE
7256,61916,GLOW & LOVELY BB CREAM SHADE 01-40GMS,5,1075.20,51.92,4.83,AMMAN ENTERPRISE
7257,23253,AACHI TOMATO PICKLE 50G,5,48.00,7.95,16.56,AV CUBE LOGISTIC
7258,58753,GLOW & LOVELY FACEWASH-100GMS,5,768.00,136.40,17.76,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
7259,59837,GLOW AND LOVELY FACE WASH MV-50GMS,5,390.72,49.66,12.71,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
7260,968,AACHI TOMATO RICE PASTE-200GMS,5,517.75,72.60,14.02,AV CUBE LOGISTIC
7261,13966,FABER-CASTEL HIGHLIGHTER,5,112.50,68.55,60.93,KAMAL ENTERPRISE
7262,29597,FAB CAS 12POSTER COLOURS,5,855.00,189.95,22.22,KAMAL ENTERPRISE
7263,11666,F PEN ELEGANATE,5,1012.50,170.70,16.86,VIJAY ENTERPRISES
7264,22639,EZEE CLING FFILM FOIL,5,475.00,131.80,27.75,BEST MARKETING
7265,46139,EYETEX PALLAVI SINDOOR,5,81.00,34.40,42.47,GAYATHRI JEWELLERS
7266,44872,MONTAVO NILE TEA SPOON,5,966.05,276.00,28.57,MAHALAKSHMI TRADERS
7267,61579,SUGAM JUMBO CUP,5,175.75,37.05,21.08,DANUSH AGENCIES
7268,56103,SUGAR  FREE GREEN-40GMS,5,403.20,35.30,8.75,T.J.MARKETING
7269,9326,SUGAR FREE GOLD 25 SACHETS,5,216.00,18.91,8.75,T.J.MARKETING
7270,217,GODREJ CINTHOL SHAVING CREAM  (LIME FRESH)-78GMS,5,408.00,36.75,9.01,IRAIVI ENTERPRISES
7271,41281,EXAM PAD POLO,5,640.00,265.00,41.41,STAR STATIONERIES
7272,9304,SUGAR FREE NATURA TABLE-8GMS,5,384.00,33.55,8.74,T.J.MARKETING
7273,5716,EVERYUTH GOLDEN GLOW PEEL OFF MASK-50GMS,5,475.20,45.93,9.67,T.J.MARKETING
7274,66002,SHIVA SAI PAPAD MINT -100GMS,5,202.50,56.27,27.79,SHIVA SAI ENTERPRISES PVT LTD
7275,9297,GOKUL NO 2 TABLETS,5,345.60,58.60,16.96,T.P.ANNAPOORANI ENTERPRISES
7276,47939,SUN CANDLES 6PCS,5,340.00,115.00,33.82,RSM POOJA ITEMS
7277,35373,SUN CARRIER 2 STEP,5,995.70,284.50,28.57,SUNSHINE STEELS
7278,195,GOKUL SANTOL SANDAL BEAUTY POWDER-300GMS,5,1251.84,66.43,5.31,P.R.ENTERPRISES
7279,46523,SUN COFFEE FILTER NO.3,5,1690.00,519.60,30.75,SUNSHINE STEELS
7280,13536,EVEREST DRY GINGER  100G,5,432.00,53.80,12.45,D.K.ENTERPRISES
7281,5615,EVEREST BLACK PEPPER-50GMS,5,374.40,46.65,12.46,D.K.ENTERPRISES
7282,54081,GOLD W.FILTER NO.1,5,265.00,89.75,33.87,KARTHEESWARI TRADING CO
7283,8387,AACHI GINGER GARLIC PASTE-300GMS,5,332.00,59.00,17.77,VIGNAVEL LOGISTICS
7284,40170,SUN GLASS TOP BOX NO.1,5,693.00,141.59,20.43,SUNSHINE STEELS
7285,53151,EVEREADY EVEPROTECT MULTI PLUG,5,1489.96,498.76,33.47,SRI MAHALAKSHMI TRADERS
7286,46925,SUN IDUKKI SMALL,5,351.00,114.68,32.67,SUNSHINE STEELS
7287,40309,ESTILO BASKET -333,5,395.00,132.15,33.46,KARTHEESWARI TRADING CO
7288,52535,ESSAR ROPE 30M,5,410.00,180.00,43.90,SMILE INDIA
7289,3305,ENSURE VANILLA-400GMS,5,3840.00,320.00,8.33,T.J.MARKETING
7290,50439,SHINGAR KAJAL,5,96.00,2.25,2.34,SRI GURU ENTERPRISES
7291,65389,AACHI GHEE FREE BOX-500MLT,5,2222.40,292.40,13.16,AV CUBE LOGISTIC
7292,51497,1B10 PRODUCT,5,3990.00,1330.00,33.33,SORREL
7293,64073,SHIN RAMYUN TOMYUM NOODLES,5,763.20,87.30,11.44,SRI BAALAJI AGENCIES
7294,10652,MONTAVO ORCHID BABY SPOON 6PCS SET,5,1113.05,318.05,28.57,MAHALAKSHMI TRADERS
7295,23329,SHIN CUP NOODLE SOUP,5,667.20,76.40,11.45,SRI BAALAJI AGENCIES
7296,14574,GRACE DRIED FIG 200G,5,1740.00,390.00,22.41,GRACE FOODS
7297,52583,SUN PRABA SMALL PLATE,5,177.15,50.60,28.56,SUNSHINE STEELS
7298,10164,GRANARO SPIRALI 500GMS,5,809.40,149.40,18.46,SPRING ENTERPRISES
7299,18841,GRANORO MEZZI GOMITI 500G,5,809.40,149.40,18.46,SPRING ENTERPRISES
7300,59258,SUN SAUCE PAN PRINT NO.3,5,1874.00,517.68,27.62,SUNSHINE STEELS
7301,60745,ELEGANT SS CON NO.2,5,710.00,239.60,33.75,KARTHEESWARI TRADING CO
7302,43971,SHARPNER U-841,5,625.00,226.75,36.28,EVERYDAY HOUSE ITEMS
7303,53653,GREEN LEAF ALOE VERA GEL50G,5,297.60,122.60,41.20,SHREE NAADI AMBAL ENTERPRISES
7304,22736,GREEN LEAL ALOE CUCUMBER GEL 120G,5,624.00,168.90,27.07,SHREE NAADI AMBAL ENTERPRISES
7305,21631,EGG BEATER,5,328.00,97.28,29.66,SUNSHINE STEELS
7306,32686,EASY CLEAN DUST PAN SMALL,5,160.00,47.90,29.94,RAJ PLASTICS
7307,18026,SHA PILLOW WASHABLE,5,990.00,340.00,34.34,BAJAR ITEM
7308,37263,SUN SQUARE  BOX NO.1,5,385.00,110.60,28.73,SUNSHINE STEELS
7309,59607,EARRING-15,5,75.00,30.20,40.27,GAYATHRI JEWELLERS
7310,3676,SESA OIL-100MLT,5,840.00,100.00,11.90,SANGESHWARA ENTREPRISES
7311,56521,SUN T.PLATE NO.12,5,770.00,221.20,28.73,SUNSHINE STEELS
7312,50555,DX COLLANDER MED,5,430.00,143.25,33.31,KARTHEESWARI TRADING CO
7313,63302,H&S 7IN1 BENEFITS-180MLT,5,1272.00,67.40,5.30,BHAWAR SALES CORPORATION
7314,32696,DUST FREE MEDIUM,5,270.00,90.60,33.56,RAJ PLASTICS
7315,20600,DUST CLEAN MEDIUM,5,345.00,115.00,33.33,RAJ PLASTICS
7316,59528,DURO SWING BIN 45LTS,5,3740.00,1154.90,30.88,RAJ PLASTICS
7317,66502,DURO DRUM 45LTS,5,3325.00,1029.90,30.97,RAJ PLASTICS
7318,35257,SUN VADITHATTU N0.8,5,379.00,109.36,28.85,SUNSHINE STEELS
7319,59239,DURGA GREEN GRAM POWDER,5,95.00,35.00,36.84,RSM POOJA ITEMS
7320,12018,SUNDROP COCOA NUT HCS 160G,5,840.00,58.80,7.00,SRISAA ENTERPRISE
7321,1594,SUNDROP HEART VEGETABLE OIL-3KLR,5,2880.00,265.75,9.23,SRISAA ENTERPRISE
7322,12032,SUNDROP PB CRUNCHY 924G,5,1416.00,98.50,6.96,SRISAA ENTERPRISE
7323,66470,DUNE BASKET 777 WITH LID,5,1370.00,355.20,25.93,KARTHEESWARI TRADING CO
7324,50586,SUNDROP PEANUT BUTTER-300GMS,5,475.20,32.65,6.87,SRISAA ENTERPRISE
7325,56072,SENSODYNE COMPLETE BRUSH,5,528.00,202.10,38.28,NAVARATHAN ENTERPRISE
7326,26082,HAIR CLIP RS 40,5,195.00,70.00,35.90,GAYATHRI JEWELLERS
7327,6865,SUNDROP PEAUNT BUTTER-100GMS,5,192.00,13.45,7.01,SRISAA ENTERPRISE
7328,8221,HAJMOLA REGULAR,5,336.00,44.60,13.27,VINAYAGA&CO
7329,66842,DOVE HAIR FALL RESCUE SHAMPOO,5,1180.80,196.80,16.67,AMMAN ENTERPRISE
7330,59911,DOVE HAIR FALL RESCUE BIO PRO COND-175MLT,5,1233.60,322.44,26.14,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
7331,48525,SCREW DRIVER 8',5,405.00,136.20,33.63,BAJAR ITEM
7332,58564,DOVE GLYCOLIC HYDRATION-340MLT,5,1915.20,192.30,10.04,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
7333,59898,DOVE DRYNESS CARE COND-175MLT,5,1057.20,167.32,15.83,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
7334,63426,DOVE DRYNESS CARE 340ML,5,2110.08,621.59,29.46,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
7335,57783,HAMMER 0.5KG YELLOW,5,1230.00,416.98,33.90,EVERYDAY HOUSE ITEMS
7336,39245,DOUBLE PALADA MIX,5,456.00,76.55,16.79,SPL MARKETING
7337,50744,DOUBLE HORSE VERMICELLI KHEER MIX 300G,5,456.00,76.34,16.74,T.J.MARKETING
7338,57769,SCREW (6*25) 25 PCS ZINC,5,75.00,38.10,50.80,DELHI CUTLERY MART
7339,57766,SCREW (6*25) 25 PCS BLACK,5,70.00,35.60,50.86,DELHI CUTLERY MART
7340,62031,HANDLE MIRROR NO.1,5,180.00,62.40,34.67,GAYATHRI JEWELLERS
7341,17810,HANDY PACK-550,5,1575.00,457.20,29.03,RAJ PLASTICS
7342,56517,SUNSHINE COLOUR TAMLAR,5,310.00,91.60,29.55,SUNSHINE STEELS
7343,23201,SUNSILK NOURISHING SOFT&SMOOTH 360ML,5,1849.92,513.07,27.73,AMMAN ENTERPRISE
7344,60304,DOT BASKET 3PCS SET,5,760.00,240.00,31.58,RAJ PLASTICS
7345,59916,SUNSILK ONION JOJOBA OIL SHAM-195MLT,5,846.72,78.28,9.25,AMMAN ENTERPRISE
7346,9876,SUNSILK SOFT&SMOOTH-180MLT,5,873.00,175.29,20.08,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
7347,2479,HARIMA APPLE CIDER VINEGAR-500MLT,5,921.60,153.78,16.69,PRAVEENA AGENCIES
7348,65145,WHITE TOWEL 10*10,5,75.00,25.15,33.53,BAKKIYAM TEXTAILS
7349,2494,HARIMA CHINA GRASS AGAR AGAR -10GRS,5,288.00,48.00,16.67,PRAVEENA AGENCIES
7350,2404,HARIMA CITRIC ACID-50GMS,5,240.00,40.00,16.67,PRAVEENA AGENCIES
7351,2481,HARIMA DISTILLED WHITE VINEGER-500MLT,5,431.95,72.00,16.67,PRAVEENA AGENCIES
7352,2422,HARIMA NOOLES MASALA -50GMS,5,216.00,35.95,16.64,PRAVEENA AGENCIES
7353,45330,SCOTCH BRITE KITCHEN GLOVES,5,617.50,92.95,15.05,INDRA AGENCIES
7354,53861,DIAMOND NEXA 15 IDLIES,5,6740.00,1952.00,28.96,RAMDEV STEEL CENTRE
7355,24055,SUPER SOFT SILICONE NIPPLE,5,90.00,40.00,44.44,BAJAR ITEM
7356,24709,SUPER SPICY 68G,5,657.60,75.31,11.45,SRI BAALAJI AGENCIES
7357,62447,SUPERIER 3001 TOWEL,5,370.00,127.20,34.38,BAKKIYAM TEXTAILS
7358,55139,HARPIC WHITE & SHINE 1L,5,1176.00,106.90,9.09,CHENNIMALAIAPPA ENTERPRISE
7359,23033,SURF EXCEL EASY WASH 500G,5,427.20,29.10,6.81,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
7360,59890,HEAD & SH 2IN1 SS-72MLT,5,523.20,27.72,5.30,BHAWAR SALES CORPORATION
7361,63672,DHATHRI ALOE VERA CLEAR GEL,5,576.00,76.05,13.20,KARTHIK AGENCY
7362,63237,DHARA SS OIL DISPENSER 1500,5,1433.00,439.37,30.66,NARENDRA MARKETING
7363,66101,DG PRO SS SCISSORS 002,5,160.00,65.00,40.63,BAJAR ITEM
7364,13433,HEAD AND SHOULDERS LEMON FRESH FOR GREASY HAIR-180MLT,5,1022.40,72.82,7.12,BHAWAR SALES CORPORATION
7365,8098,SURF EXCEL STAIN ERASER BIG BAR 250G,5,153.60,8.60,5.60,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
7366,55440,DETTOL MEGA SAVER PACK 5N*100GM,5,936.00,51.30,5.48,CHENNIMALAIAPPA ENTERPRISE
7367,55441,DETTOL MEGA SAVER PACK 4N*150GM,5,1079.04,72.59,6.73,CHENNIMALAIAPPA ENTERPRISE
7368,43477,HEAVY CHAIR PRAKASH,5,3945.00,1144.85,29.02,RATAN PLASTICS
7369,63440,DETTOL HANWASH,5,859.20,94.40,10.99,CHENNIMALAIAPPA ENTERPRISE
7370,63942,HELLMANNS REAL MAYONNAISE 300GM,5,480.00,31.30,6.52,AMMAN ENTERPRISE
7371,18657,SCALE RS.8,5,33.00,13.00,39.39,MURUGAN STORES
7372,64506,HELLO BABY NIBBLE,5,135.00,17.00,12.59,BAJAR ITEM
7373,65319,DENVER 50ML,5,375.00,125.00,33.33,GRACE FOODS
7374,60951,SWETA 12*18 TOWEL,5,140.00,50.75,36.25,RB TEX
7375,48327,DELI GLASSWARE NEW MODEL BEER,5,640.00,217.20,33.94,KONICA MARKETING
7376,26538,DECORATION SHEET COLOUR,5,420.00,140.00,33.33,MAYUR STATIONERS
7377,2686,SAVLON  HERBAL SENISITIVE -750MLT,5,475.20,50.33,10.59,NANDHINI TRADE
7378,52961,DECORATION ITEM/162,5,810.00,360.00,44.44,SUN DECORATION CENTRE
7379,65517,TABLES BOOK-70RS,5,315.00,125.00,39.68,BISMI SCHOOL NEEDS
7380,25098,DECORATION BANNER,5,329.00,134.00,40.73,SUN DECORATION CENTRE
7381,19382,MOOVACTIVE SPRAY-35GMS,5,873.60,97.62,11.17,BAJAR ITEM
7382,6003,HIMALAYA ANTI DANDRUFF HAIR CREAM-100MLT,5,480.00,80.00,16.67,KAVITHA ENTERPEISES
7383,3046,HIMALAYA BABY CREAM-50MLT,5,504.00,108.95,21.62,SANGESHWARA ENTREPRISES
7384,50566,MUG TURBO 1000,5,147.00,49.28,33.52,KARTHEESWARI TRADING CO
7385,29767,DAZZY  GOLD CHOC,5,475.00,140.00,29.47,MAHADEV CHOC&COSETIC
7386,2174,HIMALAYA CLEAR COMPLEXION  FACEWASH-50MLT,5,552.00,217.15,39.34,KAVITHA ENTERPEISES
7387,1894,DAZZL FLOOR CLEANER-1000MLT,5,528.00,61.75,11.70,VINAYAGA&CO
7388,53869,HIMALAYA DARK SPOT 50ML,5,456.00,96.10,21.07,KAVITHA ENTERPEISES
7389,51754,DAZLLER EYELINER PENCIL/50,5,290.00,65.20,22.48,ISAI TRADERS
7390,12968,DAZLLER DEONFRESH LAVENDER-75GMS,5,337.50,131.25,38.89,SRI VINAYAGA ENTERPRISES
7391,12970,DAZLL DEONFRESH LEMON-75GMS,5,337.50,131.25,38.89,SRI VINAYAGA ENTERPRISES
7392,59695,SATHA ANNAKUDAAI NO.2,5,1152.50,329.30,28.57,SRI NARAYANA METAL INDUSTRIES
7393,20917,DASANGAM  POWDER 50G,5,325.00,100.00,30.77,RSM POOJA ITEMS
7394,52374,DARLING CHILLI POWDER 50G,5,148.60,35.42,23.84,DARLING SPICES&FOODS
7395,2195,HIMALAYA OIL CLEAR LEMON-50MLT,5,446.40,92.70,20.77,KAVITHA ENTERPEISES
7396,58912,DAR LIME PICKLE 200GM,5,401.80,52.20,12.99,DARLING SPICES&FOODS
7397,48722,DAR CUMIN 50G POWDER,5,292.50,97.50,33.33,DARLING SPICES&FOODS
